policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
501795,37,236,2005-05-06,A,250/500,1000,1264.34,0,452752,FEMALE,JD,adm-clerical,paintball,own-child,0,-55888,2015-02-18,Multi-vehicle Collision,Side Collision,Minor Damage,Police,S2,Northbrook,20,3,NO,0,2,YES,35681,4502,4680,29321,Jeep,Wrangler,2010,0
409103,42,199,2012-11-22,B,500/1000,500,1168.94,0,450957,MALE,High School,exec-managerial,polo,other-relative,0,-40385,2015-01-09,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S3,Columbus,12,3,?,2,0,NO,78232,15329,15270,51280,BMW,X5,2001,0
896256,34,50,2008-06-03,B,100/300,500,1103.11,0,442708,FEMALE,JD,exec-managerial,golf,unmarried,0,-49929,2015-01-21,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S3,Arlington,1,1,YES,0,2,NO,49513,9515,4757,32457,Saab,92x,2005,0
335570,37,158,1994-11-14,C,250/500,500,1510.94,0,456865,FEMALE,MD,craft-repair,kayaking,not-in-family,0,0,2015-02-19,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S6,Riverwood,10,1,YES,1,1,NO,59990,11045,10631,35912,Ford,F150,2001,0
762092,37,144,1991-05-23,C,250/500,500,1332.22,0,473922,FEMALE,JD,armed-forces,kayaking,not-in-family,44193,0,2015-02-09,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Riverwood,10,3,?,2,0,YES,81010,7775,7806,61119,Chevrolet,Tahoe,2000,0
212255,28,91,1990-11-28,A,250/500,1000,766.25,0,450928,MALE,Associate,armed-forces,board-games,other-relative,0,-69948,2015-01-03,Vehicle Theft,?,Trivial Damage,None,S6,Springfield,3,1,YES,1,2,NO,3040,656,304,2190,Mercedes,E400,2014,0
1013500,31,169,2000-05-03,C,100/300,1000,1108.25,0,445956,MALE,MD,protective-serv,camping,own-child,0,-42386,2015-01-31,Multi-vehicle Collision,Side Collision,Major Damage,Other,S4,Hillsdale,13,2,?,1,1,?,58585,14531,9398,32491,Saab,93,2007,0
902027,36,141,1993-09-16,B,100/300,500,1458.86,0,422675,MALE,High School,machine-op-inspct,cross-fit,wife,0,0,2015-01-07,Multi-vehicle Collision,Side Collision,Major Damage,Police,S3,Springfield,3,3,?,0,0,?,88075,16859,8561,60237,Dodge,Neon,1995,0
921545,25,4,2014-06-28,B,250/500,2000,1140.43,0,462776,FEMALE,PhD,farming-fishing,skydiving,not-in-family,33043,0,2015-01-04,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S3,Springfield,22,1,YES,1,3,?,84938,16084,15523,55901,Audi,A5,2003,0
573236,38,44,2006-06-07,C,100/300,1000,1139.02,0,473877,MALE,Masters,machine-op-inspct,movies,not-in-family,28043,0,2015-02-14,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S3,Springfield,17,3,?,2,0,?,81839,12687,13274,52733,Suburu,Legacy,2013,0
1045409,29,118,2008-01-18,A,250/500,2000,1127.75,0,577164,MALE,PhD,exec-managerial,golf,not-in-family,35666,-43103,2015-01-11,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Springfield,15,3,?,0,2,YES,51148,5389,5366,39627,Nissan,Ultima,2004,1
802277,24,23,2008-03-01,A,250/500,2000,1090.1,0,610769,FEMALE,College,prof-specialty,movies,other-relative,52837,0,2014-12-28,Multi-vehicle Collision,Front Collision,Total Loss,Other,S5,Arlington,0,4,YES,1,0,NO,76667,8955,17328,53425,Accura,MDX,1995,0
392631,52,398,2003-01-27,C,500/1000,500,1385.86,0,445404,FEMALE,High School,farming-fishing,chess,unmarried,44923,-72136,2014-12-31,Single Vehicle Collision,Rear Collision,Total Loss,Police,S2,Northbend,13,1,YES,1,1,?,54974,6205,6315,43013,Chevrolet,Silverado,1999,1
744320,50,285,2008-05-06,B,500/1000,500,936.25,0,473474,FEMALE,PhD,machine-op-inspct,exercise,husband,46271,0,2015-01-17,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S1,Columbus,19,3,?,0,0,?,48734,8613,8349,30386,Volkswagen,Passat,1998,0
738418,30,114,1999-12-16,A,500/1000,1000,1222.81,0,455666,MALE,Associate,other-service,base-jumping,other-relative,59187,-52894,2015-01-17,Parked Car,?,Trivial Damage,None,S1,Arlington,4,1,?,0,2,?,4908,479,896,3694,Honda,CRV,2012,0
161010,34,41,2010-10-19,A,250/500,500,1277.58,0,480125,MALE,High School,transport-moving,sleeping,husband,0,0,2015-03-22,Vehicle Theft,?,Minor Damage,None,S5,Arlington,8,1,YES,0,0,?,9014,1327,1316,6185,Dodge,Neon,2011,0
905589,33,185,1994-06-08,C,100/300,1000,1401.98,0,466213,MALE,Associate,sales,camping,not-in-family,57622,-36005,2015-01-13,Vehicle Theft,?,Minor Damage,None,S3,Riverwood,0,1,YES,0,3,NO,9181,1351,1380,6526,Chevrolet,Malibu,2003,0
888113,29,131,1996-07-30,A,250/500,1000,1350.84,0,620674,MALE,Masters,sales,exercise,not-in-family,41411,-46944,2014-12-17,Single Vehicle Collision,Front Collision,Total Loss,Police,S3,Hillsdale,17,1,NO,1,1,NO,62847,12884,6712,42588,Suburu,Forrestor,2011,0
736404,43,228,2013-11-16,A,250/500,1000,1343.99,7000000,462550,FEMALE,JD,farming-fishing,paintball,other-relative,53610,-6589,2015-03-08,Parked Car,?,Trivial Damage,Police,S5,Arlington,22,1,?,0,2,YES,11092,1623,855,8308,Mercedes,E400,2013,0
495923,53,391,2002-01-02,B,100/300,500,1227.38,0,435213,FEMALE,Associate,machine-op-inspct,kayaking,not-in-family,41193,0,2015-01-26,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S3,Riverwood,14,1,?,0,1,NO,74744,6551,6114,64186,Jeep,Grand Cherokee,2010,0
504036,31,126,1994-02-16,A,100/300,1000,1113.33,0,500110,MALE,MD,machine-op-inspct,movies,own-child,44858,-65802,2015-02-09,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,S3,Northbrook,8,1,NO,0,3,NO,69078,11998,6267,49590,Audi,A5,1997,0
515537,44,259,1995-07-24,A,100/300,1000,1261.22,0,594923,MALE,PhD,craft-repair,bungie-jumping,other-relative,0,0,2015-03-07,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S5,Springfield,5,3,?,1,2,YES,80583,7229,15255,61554,Audi,A3,2006,1
740196,24,101,2001-02-24,C,500/1000,2000,1087.51,0,472018,MALE,JD,exec-managerial,kayaking,other-relative,0,-30282,2015-01-19,Multi-vehicle Collision,Front Collision,Total Loss,Police,S3,Northbend,13,2,?,0,1,YES,63074,14612,6928,43183,Jeep,Wrangler,2001,0
242757,46,266,1990-04-13,A,250/500,500,1233.18,0,436966,FEMALE,Associate,tech-support,skydiving,own-child,0,-47677,2015-01-25,Parked Car,?,Minor Damage,Police,S5,Northbrook,5,1,NO,1,2,?,2151,487,248,1483,Toyota,Corolla,2004,0
280717,46,277,2012-07-18,A,100/300,2000,1123.02,0,423323,MALE,College,handlers-cleaners,chess,husband,0,-66880,2014-12-12,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,S2,Columbus,17,1,NO,1,2,?,51852,5926,5487,39170,Volkswagen,Jetta,2007,1
896052,24,76,1992-04-19,C,100/300,500,1215.47,0,485712,MALE,Masters,craft-repair,yachting,husband,0,0,2014-12-25,Vehicle Theft,?,Minor Damage,Police,S1,Columbus,20,1,?,0,1,YES,7337,692,686,5930,Dodge,Neon,2003,0
114196,54,441,2002-04-10,C,250/500,2000,1201.43,0,450755,FEMALE,Associate,armed-forces,bungie-jumping,own-child,71088,0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Police,S5,Arlington,22,3,YES,0,0,NO,76066,15103,7810,54565,Audi,A3,2015,0
428260,41,258,2002-10-04,A,100/300,500,1405.65,0,480973,MALE,PhD,prof-specialty,cross-fit,unmarried,57045,0,2015-03-05,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S6,Northbrook,4,1,NO,1,0,?,58397,11298,5737,41987,BMW,M5,2004,1
859199,29,85,1995-08-11,C,500/1000,2000,1871.23,0,431858,MALE,Associate,priv-house-serv,polo,other-relative,0,-16011,2015-01-30,Vehicle Theft,?,Trivial Damage,Police,S4,Springfield,9,1,YES,1,3,?,4786,400,841,3420,Audi,A5,1998,0
454278,32,117,1991-08-16,C,100/300,1000,1124.93,0,491304,MALE,Associate,adm-clerical,paintball,other-relative,51248,0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S4,Northbend,15,3,NO,1,2,?,61149,6140,6655,49485,Chevrolet,Silverado,2002,1
158763,31,1,1995-09-13,B,250/500,500,905.12,0,452537,FEMALE,High School,transport-moving,yachting,not-in-family,0,0,2015-02-01,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Northbend,1,3,?,1,0,?,30305,6504,3040,21280,Toyota,Highlander,2006,0
115506,33,172,2009-04-17,C,500/1000,2000,1048.7,0,424638,FEMALE,JD,protective-serv,hiking,own-child,60365,-48559,2015-03-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S4,Columbus,12,4,?,2,3,YES,57873,11990,5977,38935,Jeep,Grand Cherokee,2002,0
125692,33,202,1991-12-02,B,500/1000,1000,1288.38,0,479752,MALE,Masters,farming-fishing,cross-fit,not-in-family,42744,-95147,2014-12-17,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S3,Arlington,11,1,NO,0,2,?,61110,5581,6052,48515,BMW,X5,2013,0
599762,24,41,2006-04-17,B,100/300,1000,1344.4,0,613457,FEMALE,JD,prof-specialty,exercise,own-child,45952,0,2015-02-26,Vehicle Theft,?,Trivial Damage,Police,S2,Riverwood,12,1,YES,1,1,?,7138,528,1009,5199,Jeep,Grand Cherokee,1997,0
571438,47,384,1991-08-05,A,100/300,2000,1164.41,0,435810,FEMALE,PhD,exec-managerial,exercise,not-in-family,68810,-65263,2015-01-02,Single Vehicle Collision,Side Collision,Minor Damage,Other,S3,Springfield,4,1,NO,2,2,YES,102736,15988,16969,78080,Saab,92x,2002,0
495840,38,235,1990-08-31,A,250/500,1000,1285.66,5000000,618179,FEMALE,Masters,handlers-cleaners,bungie-jumping,other-relative,0,0,2015-02-13,Multi-vehicle Collision,Front Collision,Major Damage,Police,S3,Northbrook,12,3,NO,1,3,?,61981,6824,6824,46233,Saab,93,2003,0
343737,33,101,1994-10-12,A,500/1000,2000,1019.09,0,620273,FEMALE,Masters,other-service,paintball,wife,70334,-47795,2015-02-03,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Northbend,1,3,NO,2,3,?,81779,13761,14912,50028,Dodge,RAM,2014,0
906723,35,209,2002-01-07,C,250/500,1000,869.84,3000000,458406,FEMALE,College,prof-specialty,basketball,other-relative,0,0,2015-01-23,Single Vehicle Collision,Front Collision,Total Loss,Police,S1,Arlington,10,1,?,2,2,NO,58016,5532,5835,44934,Chevrolet,Malibu,2009,0
785297,32,137,2002-04-22,A,250/500,1000,859.41,0,469587,FEMALE,PhD,craft-repair,paintball,not-in-family,38089,0,2014-12-18,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S5,Northbrook,23,1,YES,0,1,YES,30515,2980,6066,22371,Toyota,Corolla,2015,0
624277,39,185,2011-12-16,B,100/300,2000,1598.71,0,464769,FEMALE,College,adm-clerical,skydiving,other-relative,0,-71818,2015-02-19,Single Vehicle Collision,Front Collision,Major Damage,Other,S4,Columbus,20,1,YES,2,0,NO,72815,7406,7635,61613,Chevrolet,Silverado,2001,1
265182,32,87,2014-12-26,C,100/300,2000,1485.49,0,647033,FEMALE,MD,tech-support,kayaking,not-in-family,50573,-43792,2015-02-10,Parked Car,?,Trivial Damage,Police,S3,Northbrook,5,1,YES,1,2,?,100,9,19,70,Audi,A3,2002,0
437135,33,95,2005-10-03,A,250/500,2000,1693.06,0,451473,MALE,PhD,exec-managerial,basketball,unmarried,68107,-67174,2015-02-28,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S3,Northbend,16,1,?,1,1,?,77651,18175,9087,54371,BMW,3 Series,2006,0
852851,26,106,1991-07-09,B,500/1000,1000,1391.08,0,455483,FEMALE,MD,prof-specialty,reading,husband,0,0,2015-01-08,Parked Car,?,Trivial Damage,None,S4,Arlington,4,1,?,2,2,?,3116,602,602,2042,Suburu,Legacy,1995,0
543083,50,306,1997-03-06,B,100/300,2000,847.81,5000000,447517,MALE,Masters,sales,camping,not-in-family,0,0,2015-02-06,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S2,Springfield,1,4,YES,1,2,NO,70873,12552,6349,57142,Dodge,Neon,2010,0
469064,45,281,1990-08-03,B,100/300,1000,1179.88,0,445117,FEMALE,PhD,farming-fishing,kayaking,unmarried,56109,0,2015-01-12,Vehicle Theft,?,Trivial Damage,None,S3,Riverwood,3,1,NO,0,1,NO,5795,585,1190,4171,Ford,Fusion,2002,0
342026,26,76,2008-05-06,B,250/500,2000,796.82,0,645015,MALE,JD,exec-managerial,movies,other-relative,48010,0,2015-01-16,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S1,Hillsdale,12,3,YES,2,0,?,68803,12597,6116,51897,Audi,A5,2009,1
246514,46,260,2006-04-09,B,100/300,500,1295.72,0,468560,FEMALE,MD,transport-moving,movies,husband,54539,0,2015-02-22,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S1,Columbus,11,3,YES,0,0,NO,63859,5670,11176,47147,Jeep,Wrangler,2001,0
470044,35,200,2010-12-21,A,250/500,2000,1360.41,4000000,427000,FEMALE,PhD,armed-forces,skydiving,not-in-family,42157,-32312,2015-01-20,Multi-vehicle Collision,Front Collision,Total Loss,Police,S3,Northbend,22,3,YES,1,0,?,51642,5749,6082,43076,Honda,CRV,2009,0
939283,37,25,1995-12-31,A,250/500,1000,1585.59,7000000,597239,MALE,College,adm-clerical,polo,wife,40940,0,2015-03-24,Vehicle Theft,?,Trivial Damage,None,S4,Northbend,0,1,NO,1,1,YES,4350,471,940,2960,Toyota,Corolla,1995,0
353497,36,29,2001-05-28,C,500/1000,500,1415.33,0,454937,FEMALE,College,machine-op-inspct,golf,wife,0,-61087,2015-02-25,Multi-vehicle Collision,Side Collision,Total Loss,Police,S3,Northbrook,17,3,NO,2,2,?,55294,5546,5818,46551,Saab,95,2008,0
469791,49,364,1996-06-19,B,250/500,1000,1154.42,0,448578,MALE,PhD,armed-forces,hiking,not-in-family,0,-64646,2015-01-28,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S3,Riverwood,15,3,NO,2,0,YES,89122,14793,14522,62431,BMW,X6,2000,0
908170,43,239,1992-11-12,C,250/500,1000,939.51,0,422112,MALE,Associate,prof-specialty,golf,own-child,0,-34632,2015-03-20,Vehicle Theft,?,Trivial Damage,Police,S6,Northbend,21,1,NO,1,0,YES,6849,1280,655,5236,Volkswagen,Jetta,2003,0
182879,61,437,2002-06-01,C,250/500,1000,1235.47,4000000,627508,MALE,JD,other-service,bungie-jumping,own-child,0,0,2015-01-15,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Columbus,20,3,NO,1,0,?,45650,0,5250,41836,Suburu,Impreza,2011,0
407532,43,290,2001-05-23,B,250/500,500,1540.77,0,468113,FEMALE,JD,prof-specialty,bungie-jumping,husband,39090,-30400,2015-02-24,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S5,Northbrook,16,3,?,2,3,NO,28108,0,3725,25527,Ford,Fusion,2013,0
333199,61,473,1990-08-09,A,250/500,500,794.1,0,595806,FEMALE,Associate,adm-clerical,reading,unmarried,60493,0,2015-02-16,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S3,Hillsdale,17,3,NO,1,1,NO,34880,0,3634,30190,BMW,X6,1998,0
269147,31,124,1998-08-11,B,500/1000,2000,872.15,0,421898,MALE,College,sales,golf,unmarried,55908,-57465,2014-12-09,Multi-vehicle Collision,Rear Collision,Total Loss,Police,S1,Northbend,16,3,YES,2,0,NO,72602,6124,12891,53728,Mercedes,E400,2002,0
821035,55,452,1997-11-30,C,100/300,2000,1159.6,0,476973,MALE,JD,sales,movies,not-in-family,0,-40119,2015-01-04,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S1,Columbus,19,3,?,1,1,YES,41531,9201,4803,26940,Mercedes,E400,2004,0
374104,40,229,2013-01-13,B,100/300,1000,1186.29,0,446885,MALE,JD,armed-forces,camping,unmarried,48856,-50331,2015-02-07,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Springfield,17,2,YES,2,0,?,84352,16071,8516,55452,BMW,3 Series,2013,0
142189,49,400,1999-09-29,A,250/500,2000,1070.4,0,592346,MALE,Associate,armed-forces,reading,other-relative,0,0,2015-03-18,Vehicle Theft,?,Minor Damage,None,S4,Northbrook,9,1,YES,1,1,YES,6832,1214,1194,4913,Ford,F150,2001,0
468611,38,249,1995-03-30,B,250/500,500,1454.87,5000000,442829,MALE,College,armed-forces,bungie-jumping,wife,0,-73432,2015-03-03,Single Vehicle Collision,Front Collision,Minor Damage,Other,S1,Riverwood,23,1,?,2,2,?,52444,10147,5054,37908,Volkswagen,Jetta,2009,0
860737,28,108,1995-12-07,A,250/500,500,1082.35,0,432318,FEMALE,Associate,prof-specialty,golf,own-child,0,0,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Riverwood,12,3,NO,2,2,NO,59471,11724,6225,43112,Audi,A5,1995,0
710825,34,56,2009-10-11,C,100/300,500,1603.59,0,592883,MALE,JD,farming-fishing,exercise,own-child,0,-28771,2015-01-15,Single Vehicle Collision,Rear Collision,Major Damage,Police,S5,Springfield,13,1,YES,1,2,YES,58032,0,6175,51116,Ford,Escape,2001,0
641726,27,69,1995-10-21,B,250/500,1000,1837.23,0,447668,MALE,High School,adm-clerical,polo,husband,60762,-67596,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Other,S2,Columbus,16,1,NO,0,3,YES,62077,6539,6616,52673,Saab,92x,1998,1
186848,46,286,2014-08-13,B,250/500,1000,1359.6,0,464524,MALE,JD,transport-moving,paintball,not-in-family,0,-70416,2015-02-02,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S3,Hillsdale,16,1,NO,2,2,?,62791,9964,10383,39367,BMW,M5,1998,0
142007,43,281,2005-04-05,B,250/500,500,1428.55,0,432710,FEMALE,Masters,machine-op-inspct,bungie-jumping,husband,0,-52100,2015-03-16,Parked Car,?,Trivial Damage,Police,S2,Hillsdale,7,1,?,0,1,NO,6106,643,628,4781,Toyota,Highlander,2015,0
278744,43,306,2008-05-05,B,500/1000,2000,1345.9,6000000,455757,MALE,Associate,machine-op-inspct,hiking,husband,0,-39530,2015-02-22,Vehicle Theft,?,Trivial Damage,Police,S1,Northbend,7,1,?,1,2,NO,4797,500,0,4189,Accura,MDX,1999,0
326515,35,161,2003-08-16,B,500/1000,1000,1129.69,0,638756,FEMALE,Associate,adm-clerical,yachting,other-relative,78180,0,2015-02-22,Multi-vehicle Collision,Front Collision,Total Loss,Police,S1,Arlington,16,3,YES,2,3,NO,30892,3286,3399,23610,BMW,3 Series,2008,0
370835,29,0,2006-05-02,A,500/1000,500,870.81,0,611600,FEMALE,JD,craft-repair,paintball,other-relative,50581,0,2015-01-05,Single Vehicle Collision,Side Collision,Minor Damage,Police,S2,Northbrook,15,1,?,2,3,YES,85401,7495,23812,54456,Honda,CRV,2003,0
141580,39,236,2001-09-17,C,500/1000,500,920.48,0,463203,FEMALE,Masters,armed-forces,skydiving,other-relative,26271,-61432,2015-01-30,Single Vehicle Collision,Front Collision,Total Loss,Other,S3,Northbend,0,1,YES,0,1,NO,83872,13191,13086,58301,Chevrolet,Malibu,1998,0
843507,46,354,1995-08-06,B,500/1000,500,1183.48,4000000,604006,MALE,MD,priv-house-serv,polo,other-relative,0,0,2015-01-24,Single Vehicle Collision,Front Collision,Total Loss,Other,S5,Arlington,4,1,YES,2,1,?,61488,9603,9916,38142,Mercedes,E400,2002,0
765756,36,172,2007-07-20,A,250/500,1000,1256.78,0,433795,MALE,College,machine-op-inspct,basketball,unmarried,50592,0,2015-02-12,Single Vehicle Collision,Rear Collision,Total Loss,Fire,S2,Springfield,22,1,YES,2,3,NO,50000,9166,9819,33407,Accura,MDX,1995,0
383533,53,376,2007-05-20,C,250/500,500,1568.78,0,451295,MALE,MD,sales,yachting,own-child,0,0,2014-12-23,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S2,Arlington,21,4,?,0,2,NO,61508,5975,12726,40977,Dodge,RAM,2007,1
585358,47,342,2007-01-24,A,100/300,1000,1596.71,6000000,643036,MALE,High School,sales,yachting,other-relative,61640,-32247,2015-01-14,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S1,Riverwood,12,3,YES,2,3,YES,33564,8322,4148,21471,Volkswagen,Passat,2009,0
167076,45,303,1998-11-10,B,500/1000,2000,1311.73,0,641829,FEMALE,PhD,machine-op-inspct,basketball,other-relative,27763,0,2015-03-04,Single Vehicle Collision,Front Collision,Major Damage,Fire,S1,Northbrook,1,1,?,0,0,?,73837,11316,10360,46426,Saab,93,2000,1
541637,43,49,2000-11-02,A,250/500,2000,1212.28,0,427780,MALE,College,handlers-cleaners,bungie-jumping,unmarried,0,-64813,2014-12-13,Multi-vehicle Collision,Front Collision,Total Loss,Police,S1,Northbend,15,3,?,1,2,NO,62138,6171,11621,44309,Dodge,Neon,2008,0
645184,47,282,2002-11-18,C,250/500,500,1389.7,0,476329,MALE,High School,priv-house-serv,bungie-jumping,husband,55668,-74418,2015-01-02,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Springfield,15,3,YES,0,0,NO,63233,13067,6560,44770,Accura,TL,2001,0
955959,62,477,1992-11-07,C,100/300,1000,1326.85,0,604727,FEMALE,High School,protective-serv,bungie-jumping,other-relative,54960,0,2015-02-18,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S3,Columbus,18,1,NO,2,1,NO,55832,6078,6141,42417,Volkswagen,Passat,2003,0
320334,26,14,2002-08-17,A,250/500,2000,1637.18,0,572739,FEMALE,Associate,craft-repair,board-games,unmarried,0,-28245,2015-02-23,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S3,Riverwood,18,1,?,2,1,YES,69355,13167,13037,45904,Audi,A5,2012,1
661879,40,200,1992-04-10,A,250/500,1000,1680.27,7000000,455143,MALE,High School,protective-serv,polo,other-relative,45716,-21486,2014-12-13,Single Vehicle Collision,Front Collision,Minor Damage,Police,S1,Northbrook,6,1,?,1,0,?,52438,5291,5078,42079,Honda,CRV,2003,0
540954,31,146,2000-07-27,B,250/500,1000,1890.66,0,477809,FEMALE,High School,craft-repair,exercise,other-relative,79903,0,2015-01-30,Single Vehicle Collision,Front Collision,Total Loss,Fire,S2,Riverwood,13,1,NO,1,0,YES,61184,6626,6613,48788,Audi,A3,2002,0
407028,33,32,1992-03-14,A,500/1000,500,1291.98,0,434143,FEMALE,PhD,priv-house-serv,chess,husband,0,0,2015-01-30,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S5,Columbus,4,3,?,1,0,NO,50952,5120,5029,41534,Audi,A3,1997,1
221322,40,245,2004-04-16,C,100/300,1000,1363.33,0,458787,FEMALE,College,machine-op-inspct,bungie-jumping,not-in-family,36966,0,2015-01-12,Single Vehicle Collision,Rear Collision,Total Loss,Police,S2,Northbrook,17,1,NO,2,0,?,56610,6560,6057,45527,Chevrolet,Tahoe,1995,0
949831,44,258,1992-02-03,A,250/500,2000,1055.24,0,637062,FEMALE,College,farming-fishing,camping,not-in-family,65856,0,2015-02-25,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Riverwood,22,3,NO,2,2,NO,68785,11626,11869,47200,Chevrolet,Tahoe,2008,0
805657,35,152,1991-11-29,A,250/500,2000,1362.55,0,478266,FEMALE,Associate,tech-support,sleeping,unmarried,0,-36007,2014-12-07,Single Vehicle Collision,Rear Collision,Major Damage,Other,S4,Arlington,13,1,?,2,3,?,55165,5190,10060,40480,Nissan,Maxima,2002,0
719015,45,225,2011-01-23,C,100/300,1000,1496.59,0,460449,FEMALE,MD,exec-managerial,exercise,not-in-family,87888,-21070,2015-01-25,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S5,Riverwood,3,3,NO,1,1,?,69337,6072,11532,51260,Ford,Fusion,2009,0
634313,24,94,2005-09-24,A,250/500,2000,1564.87,0,582360,FEMALE,Associate,prof-specialty,bungie-jumping,husband,10420,0,2015-03-01,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S2,Riverwood,9,1,YES,2,3,NO,76753,7198,14026,54168,Saab,92x,2007,0
347924,47,262,1990-03-02,A,100/300,2000,1470.7,0,616847,MALE,MD,priv-house-serv,reading,husband,35174,0,2015-02-24,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S1,Columbus,7,1,NO,0,1,NO,67284,10872,11128,44044,Toyota,Camry,2005,0
601299,44,290,1992-01-04,C,250/500,2000,1303.28,6000000,622060,FEMALE,MD,other-service,bungie-jumping,unmarried,61038,-29533,2015-01-11,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S2,Arlington,21,3,?,1,0,?,63980,11499,10733,37956,Dodge,RAM,2011,1
351957,47,263,2004-07-29,A,250/500,2000,1127.83,0,476010,MALE,MD,craft-repair,base-jumping,unmarried,34370,0,2015-01-07,Parked Car,?,Trivial Damage,None,S3,Arlington,3,1,YES,2,3,YES,4890,882,431,3603,Toyota,Camry,1995,0
154140,30,111,2001-12-06,C,250/500,2000,1102.03,6000000,482125,FEMALE,PhD,other-service,base-jumping,own-child,55175,-56797,2014-12-25,Parked Car,?,Minor Damage,None,S2,Arlington,5,1,NO,1,3,NO,4182,741,786,2831,Volkswagen,Passat,1998,0
662805,57,459,2009-08-27,C,250/500,500,1262.66,4000000,452566,MALE,College,armed-forces,exercise,husband,24551,-48732,2015-01-28,Parked Car,?,Minor Damage,None,S4,Arlington,4,1,NO,0,0,NO,6515,622,640,4879,Honda,Civic,2002,0
422651,31,148,2014-06-30,B,250/500,500,1142.88,0,595196,MALE,Associate,protective-serv,movies,husband,39132,0,2015-02-25,Multi-vehicle Collision,Side Collision,Major Damage,Other,S5,Arlington,21,4,YES,2,0,?,75130,6989,13341,53865,Audi,A5,1999,0
833137,36,208,2000-07-08,B,250/500,500,1100.42,0,419296,MALE,Associate,craft-repair,base-jumping,other-relative,0,0,2015-02-15,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Arlington,16,3,YES,1,0,YES,50550,10019,4994,34536,Accura,TL,2004,0
179830,41,279,2014-01-21,B,100/300,1000,1471.27,0,589323,FEMALE,PhD,prof-specialty,sleeping,wife,71609,0,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S2,Northbend,23,1,YES,2,3,?,107503,18278,18767,72609,Volkswagen,Passat,2015,0
958526,25,96,1997-10-14,A,250/500,1000,1226.08,0,457476,MALE,Masters,protective-serv,chess,unmarried,0,-70009,2015-01-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,S5,Riverwood,10,3,YES,2,3,NO,80843,7403,15331,59907,Jeep,Wrangler,2006,1
